epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,45.7953,0.85295,2.14327,5.4258,0.01236,7.03652,0.00339,0.96063,0.45345,0.30437,0.00342,0.9685,0.46666,0.31066,0.81095,2.38285,9.69677,0.01645,0,0.000654545,0.000654545,0.000654545
2,69.3559,1.03411,1.61032,3.83888,0.0145,2.15035,0.72312,0.44882,0.58571,0.33982,0.71044,0.44094,0.60569,0.36606,1.13064,2.35111,6.81118,0.02422,0,0.00130813,0.00130813,0.00130813
3,92.9507,1.16886,1.71716,2.90845,0.0169,1.78764,0.70716,0.5748,0.65841,0.4196,0.72419,0.58268,0.66414,0.4546,1.13823,2.3894,4.06625,0.02479,0,0.00194852,0.00194852,0.00194852
4,116.965,1.19963,1.66544,2.16533,0.01756,1.78895,0.66628,0.56594,0.66363,0.36499,0.68431,0.59843,0.66988,0.41039,1.31459,2.47673,2.67019,0.0303,0,0.0019406,0.0019406,0.0019406
5,141.302,1.19992,1.62006,1.81508,0.01778,1.78734,0.67615,0.55906,0.64148,0.35795,0.71321,0.58268,0.65349,0.39901,1.40342,2.39604,2.23114,0.03183,0,0.0019208,0.0019208,0.0019208
6,165.504,1.2031,1.59327,1.56207,0.0185,1.58126,0.67793,0.62992,0.63886,0.37038,0.67659,0.64567,0.64901,0.41072,1.4178,2.12689,2.2949,0.03421,0,0.001901,0.001901,0.001901
7,189.6,1.14259,1.55286,1.40387,0.01721,1.55171,0.77701,0.65354,0.77425,0.47421,0.72477,0.73228,0.77295,0.5184,1.30069,1.88376,1.64213,0.03017,0,0.0018812,0.0018812,0.0018812
8,213.6,1.17109,1.59898,1.3495,0.01657,1.65143,0.72858,0.7874,0.77832,0.50889,0.75817,0.8189,0.79831,0.5211,1.21229,1.76219,1.33116,0.02843,0,0.0018614,0.0018614,0.0018614
9,237.95,1.10562,1.55373,1.27669,0.01657,1.49299,0.81622,0.65354,0.7634,0.48897,0.80639,0.64567,0.76466,0.52346,1.27115,1.66346,1.41984,0.02964,0,0.0018416,0.0018416,0.0018416
10,261.874,1.10684,1.50278,1.18366,0.01642,1.35818,0.82781,0.74016,0.83786,0.53233,0.83661,0.74803,0.84479,0.57874,1.25023,1.73473,1.19132,0.03037,0,0.0018218,0.0018218,0.0018218
11,286.045,1.09921,1.43602,1.1348,0.01609,1.29814,0.81631,0.69982,0.81187,0.56556,0.82534,0.70698,0.8294,0.57737,1.09319,1.69354,1.10731,0.02502,0,0.001802,0.001802,0.001802
12,310.099,1.11834,1.44236,1.12826,0.01689,1.3574,0.86727,0.72032,0.83955,0.57508,0.7992,0.78347,0.84381,0.59317,1.13327,1.97147,1.10454,0.02545,0,0.0017822,0.0017822,0.0017822
13,334.192,1.03657,1.36482,1.03427,0.01503,1.31611,0.82058,0.74016,0.80158,0.56373,0.79005,0.73228,0.79258,0.55587,1.05637,1.80184,1.18661,0.02473,0,0.0017624,0.0017624,0.0017624
14,358.155,1.0601,1.38915,1.05847,0.01536,1.32225,0.75108,0.75591,0.77819,0.54801,0.7589,0.76378,0.78707,0.56565,1.09695,1.66591,1.15952,0.02586,0,0.0017426,0.0017426,0.0017426
15,382,1.05188,1.38388,1.02438,0.01566,1.30781,0.84408,0.80992,0.85479,0.51975,0.84323,0.80315,0.85142,0.56484,1.35464,1.83249,1.05158,0.03211,0,0.0017228,0.0017228,0.0017228
16,405.853,1.06907,1.37608,1.01187,0.01583,1.28373,0.73839,0.82677,0.81727,0.57262,0.75949,0.85039,0.83226,0.57701,1.08074,1.68245,0.99222,0.02434,0,0.001703,0.001703,0.001703
17,429.852,0.99317,1.3391,0.98041,0.01483,1.31797,0.80474,0.77885,0.83718,0.58638,0.80474,0.77885,0.84566,0.61297,1.10658,1.67778,0.89691,0.02632,0,0.0016832,0.0016832,0.0016832
18,453.938,1.06038,1.32765,0.9902,0.01544,1.24497,0.80538,0.81102,0.8497,0.58846,0.80538,0.81102,0.85159,0.61687,1.10566,1.54828,0.89482,0.02647,0,0.0016634,0.0016634,0.0016634
19,477.752,1.0223,1.32991,0.97627,0.01472,1.24228,0.76925,0.75591,0.80182,0.59078,0.80941,0.76913,0.81818,0.60116,1.01802,1.6775,1.02863,0.02296,0,0.0016436,0.0016436,0.0016436
20,501.557,1.02011,1.33408,0.96497,0.0148,1.25631,0.74042,0.72441,0.78485,0.52418,0.75287,0.74363,0.79906,0.56094,1.19262,1.59323,1.1473,0.02795,0,0.0016238,0.0016238,0.0016238
21,525.438,1.03827,1.3524,0.98063,0.01483,1.19369,0.83214,0.77165,0.83695,0.56836,0.82457,0.7874,0.85389,0.61789,1.19107,1.4528,0.911,0.02816,0,0.001604,0.001604,0.001604
22,549.561,1.0017,1.32319,0.93775,0.01369,1.1623,0.77762,0.79528,0.78475,0.58373,0.78532,0.80315,0.78558,0.58867,0.99191,1.87093,1.03938,0.02284,0,0.0015842,0.0015842,0.0015842
23,573.539,0.95768,1.28943,0.95408,0.01362,1.15258,0.75845,0.75591,0.80211,0.53891,0.76983,0.76378,0.78831,0.55816,1.16662,1.60851,1.00635,0.02753,0,0.0015644,0.0015644,0.0015644
24,597.455,0.95051,1.30101,0.88644,0.01315,1.11066,0.8909,0.77158,0.87425,0.64814,0.8909,0.77158,0.87905,0.65515,1.02203,1.49591,0.79294,0.02412,0,0.0015446,0.0015446,0.0015446
25,621.261,0.90922,1.2646,0.87545,0.0131,1.18338,0.78056,0.84252,0.83579,0.63374,0.79091,0.85039,0.8497,0.62241,0.9432,1.71181,0.86221,0.02173,0,0.0015248,0.0015248,0.0015248
26,645.207,0.92349,1.24166,0.87008,0.01295,1.03023,0.85867,0.77953,0.85437,0.61836,0.87161,0.7874,0.87447,0.63475,1.06845,1.615,0.76922,0.02546,0,0.001505,0.001505,0.001505
27,669.209,0.96634,1.22195,0.87226,0.01351,1.08799,0.7994,0.77953,0.83836,0.60428,0.80776,0.7874,0.83923,0.60712,1.00902,1.6723,0.88109,0.0241,0,0.0014852,0.0014852,0.0014852
28,693.201,0.98294,1.25074,0.87232,0.01384,1.09953,0.91147,0.72967,0.86872,0.61797,0.76846,0.83628,0.8681,0.64037,1.08535,1.50748,0.84364,0.02569,0,0.0014654,0.0014654,0.0014654
29,717.253,0.93508,1.22848,0.82923,0.0133,1.1112,0.80456,0.81102,0.84835,0.61694,0.80456,0.81102,0.85422,0.63065,0.96901,1.55238,0.91228,0.02127,0,0.0014456,0.0014456,0.0014456
30,741.218,0.93949,1.23542,0.85641,0.01363,1.11176,0.90787,0.72441,0.8357,0.53638,0.92761,0.74016,0.84399,0.60335,1.25883,1.79927,0.98679,0.03135,0,0.0014258,0.0014258,0.0014258
31,765.168,0.91804,1.1932,0.77975,0.01324,1.07847,0.8258,0.80315,0.85926,0.64542,0.86039,0.77953,0.8528,0.65165,1.02036,1.45141,0.81697,0.02327,0,0.001406,0.001406,0.001406
32,789.17,0.91938,1.21253,0.79388,0.01311,1.00392,0.84254,0.80315,0.86638,0.64824,0.84254,0.80315,0.8698,0.65398,0.94417,1.40065,0.77452,0.02115,0,0.0013862,0.0013862,0.0013862
33,813.214,0.90734,1.19091,0.77911,0.01249,0.95734,0.82256,0.84252,0.86959,0.65245,0.82256,0.84252,0.86577,0.65281,1.00282,1.67595,0.78199,0.02262,0,0.0013664,0.0013664,0.0013664
34,837.207,0.90499,1.22715,0.78727,0.01301,0.99688,0.84087,0.79059,0.86116,0.62186,0.85558,0.79303,0.86742,0.62798,0.96277,1.59171,0.8682,0.02167,0,0.0013466,0.0013466,0.0013466
35,861.185,0.92463,1.19496,0.84686,0.01367,1.01724,0.81341,0.78948,0.84391,0.61865,0.82515,0.76378,0.84331,0.62151,0.93897,1.67487,0.96394,0.02158,0,0.0013268,0.0013268,0.0013268
36,885.128,0.94146,1.23337,0.78931,0.01283,1.02439,0.78878,0.83465,0.85367,0.66033,0.79622,0.84252,0.86829,0.66455,0.88325,1.4671,0.74014,0.0199,0,0.001307,0.001307,0.001307
37,908.965,0.89868,1.21126,0.78337,0.0125,1.03394,0.85014,0.7874,0.83456,0.62344,0.84164,0.77953,0.82446,0.62703,0.94029,1.49641,0.96019,0.02222,0,0.0012872,0.0012872,0.0012872
