epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
1,145.392,1.19555,1.84643,1.99832,0.01699,2.25949,0.34301,0.2126,0.19966,0.11969,0.27413,0.07087,0.04721,0.02614,1.40945,23.1858,3.06465,0.03324,0,0.000198182,0.000198182,0.08038
2,285.232,1.07297,1.58828,1.34368,0.01549,1.85839,0.69213,0.58418,0.64006,0.46643,0.7815,0.54331,0.65737,0.43076,1.15077,2.50664,1.3896,0.02743,0,0.00039424,0.00039424,0.0605761
3,425.129,1.16292,1.55299,1.29834,0.01698,1.76358,0.70615,0.60552,0.68717,0.47072,0.71534,0.6134,0.68677,0.49039,1.20458,2.08589,1.42356,0.02791,0,0.000586338,0.000586338,0.0407682
4,565.076,1.11183,1.52935,1.16498,0.01747,1.71903,0.64221,0.74803,0.70259,0.44171,0.64428,0.74803,0.71647,0.45914,1.26899,1.94916,1.23785,0.03166,0,0.000774476,0.000774476,0.0209563
5,704.794,1.1974,1.60773,1.22427,0.01832,1.68852,0.7965,0.70079,0.79079,0.53237,0.84211,0.74016,0.83306,0.57157,1.16127,1.75053,1.16316,0.02722,0,0.000958654,0.000958654,0.00114047
6,844.482,1.18748,1.51901,1.11009,0.01753,1.52436,0.82145,0.73228,0.83367,0.55565,0.82995,0.74016,0.84118,0.5684,1.16432,1.86812,0.95935,0.02682,0,0.0009505,0.0009505,0.0009505
7,984.367,1.13386,1.45905,1.06834,0.0163,1.4783,0.77007,0.68565,0.76322,0.52812,0.7788,0.69307,0.77489,0.54884,1.17163,1.69194,1.06773,0.02735,0,0.0009406,0.0009406,0.0009406
8,1124.03,1.16469,1.45882,1.02388,0.01707,1.51502,0.83378,0.73228,0.81035,0.58107,0.82482,0.72441,0.79719,0.58223,1.10761,1.72707,0.9487,0.02576,0,0.0009307,0.0009307,0.0009307
9,1263.58,1.15045,1.47526,0.97945,0.01755,1.51692,0.69245,0.7446,0.7931,0.53389,0.68513,0.73672,0.78418,0.55548,1.21078,1.70876,1.00085,0.02797,0,0.0009208,0.0009208,0.0009208
10,1403.13,1.04386,1.39775,0.97677,0.01569,1.46559,0.86809,0.75591,0.85666,0.58387,0.85904,0.74803,0.83627,0.5929,1.12364,1.70579,0.89855,0.02604,0,0.0009109,0.0009109,0.0009109
11,1542.63,1.0729,1.39113,0.95923,0.01564,1.35924,0.82802,0.79528,0.83072,0.58453,0.82802,0.79528,0.84573,0.60615,1.10896,1.52263,0.83806,0.02607,0,0.000901,0.000901,0.000901
12,1681.98,1.04929,1.32727,0.89385,0.01614,1.31084,0.85249,0.76378,0.83385,0.56534,0.81285,0.77165,0.83632,0.60099,1.17542,1.72196,0.94492,0.02715,0,0.0008911,0.0008911,0.0008911
13,1821.39,1.0321,1.29432,0.85436,0.01507,1.25037,0.87681,0.77165,0.83838,0.61418,0.89575,0.7874,0.86714,0.63234,1.10449,1.50897,0.8925,0.02557,0,0.0008812,0.0008812,0.0008812
